source,reqs
2011_marcopolo_srd_WEB,The local characterisation can potentially be done on the primary or secondary object.
2011_marcopolo_srd_WEB,The orbital and rotational states of the two objects shall be characterised to an accuracy high enough to be able to constrain the higher-level harmonics of the gravitational potential (value tbd). This will allow to constrain the internal structure.
2011_marcopolo_srd_WEB,"The inner structure of the NEA should be constrained, with the goal of doing this to a depth of about 100 m and a spatial resolution of about 10 m."
2011_marcopolo_srd_WEB,The J2 terms of the gravitational field should be determined with an accuracy of 10 %.
2011_marcopolo_srd_WEB,It should be possible to do near-surface investigations of several areas on the NEA (e.g. by hopping or hovering with a Lander).
2011_marcopolo_srd_WEB,Complete images obtained with the Star Trackers and navigation camera (if any) should be made available to scientists upon request.
2011_marcopolo_srd_WEB,"The curation facility shall maintain the sample free of organic and particulate contamination. The number of contaminating molecules and particulates deposited on the sample surface during an expected stay time of 2 years shall be lower than 1013 cm-2 (goal 1012 cm-2) and lower than 1 particle of size 1 µm on 1 cm2, respectively."
2011_marcopolo_srd_WEB,"After arrival in the curation facility and extraction from the sample container, the sample shall be kept and processed in an environment equivalent to ISO class 4 (ISO 14644-1)."
2011_marcopolo_srd_WEB,"After arrival in the curation facility, the sample shall be kept free of moisture from the atmosphere such that less than 0.01 ppm terrestrial water is present in the sample after an assumed stay time of 2 years."
2011_marcopolo_srd_WEB,It should be possible to manipulate sample volumes from 5.10-7 to 4 cm3.
2011_marcopolo_srd_WEB,"The sample shall be classified through preliminary characterization according to its size and morphology (accuracy at least 0.5 ?m), weight (accuracy 1% in the microgram to gram range), and mineralogical phase (accuracy at least 1 % vol)(tbc)."
2011_marcopolo_srd_WEB,The possible contaminants shall be tracked and monitored in-situ (e.g. using witness plates).
2011_marcopolo_srd_WEB,Parts of the sample shall be stored for 50 years in clean conditions (goal: in vacuum).
